94980	S00004(mTB)	SB	M	P	A Gift of Liberation, Put in the Palm of Your Hand	RNAM GROL LAG BCANGS SU GTOD PA'I MAN NGAG ZAB MO TSANG LA MA NOR BA MTSUNGS MED CHOS KYI RGYAL PO'I THUGS BCUD BYANG CHUB LAM GYI RIM PA'I NYAMS KHRID KYI ZIN BRIS GSUNG RAB KUN GYI BCUD BSDUS GDAMS NGAG BDUD RTZI'I SNYING PO ZHES BYA BA	LAM RIM RNAM GROL LAG BCANGS		TB	Pabongka Rinpoche Dechen Nyingpo	SKYABS RJE PHA BONG KHA PA BDE CHEN SNYING PO		1878-1941	BDE CHEN SNYING PO	Dechen Nyingpo					Collected Works, Volume 11	011-000-000	1A-392A		Famed text on "The Steps to Buddhahood" by one of the greatest Buddhist teachers of the 20th Century	The full English title is: "'A Gift of Liberation, Put in the Palm of Your Hand; the Heart of the Nectar of Holy Advices; the Very Essence of All the Highest of Spoken Words,' representing Profound, Complete, and Unerring Instruction taken down as Notes during a Teaching, of the Kind Based on Personal Experience, on the Steps of the Path to Enlightenment, the Heart-Essence of the Incomparable King of the Dharma"; the full Tibetan title is: RNAM GROL LAG BCANGS SU GTOD PA'I MAN NGAG ZAB MO TSANG LA MA NOR BA MTSUNGS MED CHOS KYI RGYAL PO'I THUGS BCUD BYANG CHUB LAM GYI RIM PA'I NYAMS KHRID KYI ZIN BRIS GSUNG RAB KUN GYI BCUD BSDUS GDAMS NGAG BDUD RTZI'I SNYING PO			B	H	G				6	Folio marker misplaced in line 8, moved to new line\
Folio marker misplaced in line 4406, moved to new line\
Invalid folio sequence: 057A found after @057B, line 658\
Invalid folio sequence: 345  found after @344B, line 4114	1	392	393	787	\N	\N	\N
94981	S00005(nTB)	SB	N	P	Table of Contents to 'Overview of the Middle Way'	DBU MA SPYI DON GYI DKAR CHAG			TB		DGE BSHES THUB BSTAN RIN CHEN			DGE BSHES THUB BSTAN RIN CHEN					ma-dhyamika			0 	SER SMAD GRVA TSANG printed from ACIP data	First attempt to provide subtitles for the text (S0021) following traditional debate curriculum	For the text at S0021		1992	B	H	G				0	Invalid folio sequence: 000  found after @000 , line 1\
Invalid folio sequence: 000  found after @000 , line 20	0	0	2	3	\N	\N	\N
94982	S00006(nTB)	SB	N	P	Tibetan Introduction to 'Overview of the Middle Way'	DBU MA SPYI DON GYI GLENG BRJOD			TB		DGE BSHES THUB BSTAN RIN CHEN			DGE BSHES THUB BSTAN RIN CHEN					ma-dhyamika			1A-1A	SER SMAD GRVA TSANG printed from ACIP data		For the text at S0021		1992	B	H	G				0	OK	1	1	1	2	\N	\N	\N
94983	S00007(nTB)	SB	N	P	Outline to 'Overview of the Middle Way'	DBU MA SPYI DON GYI SA BCAD			TB		DGE BSHES THUB BSTAN RIN CHEN			DGE BSHES THUB BSTAN RIN CHEN					ma-dhyamika			0 	SER SMAD GRVA TSANG printed from ACIP data	Original composition; gives entire outline as presented in text S0021, as well as traditional debate curriculum divisions	For the text at S0021		1992	B	H	G				12	Invalid folio sequence: 000  found after @001A, line 1\
Invalid folio sequence: 000  found after @000 , line 15\
Invalid folio sequence: 000  found after @000 , line 28\
Invalid folio sequence: 000  found after @000 , line 41\
Invalid folio sequence: 000  found after @000 , line 54\
Invalid folio sequence: 000  found after @000 , line 67\
Invalid folio sequence: 000  found after @000 , line 80\
Invalid folio sequence: 000  found after @000 , line 93\
Invalid folio sequence: 000  found after @000 , line 106\
Invalid folio sequence: 000  found after @000 , line 119\
Invalid folio sequence: 000  found after @000 , line 132\
Invalid folio sequence: 000  found after @000 , line 143\
Invalid folio sequence: 000  found after @000 , line 155\
Invalid folio sequence: 000  found after @000 , line 167\
Invalid folio sequence: 000  found after @000 , line 178\
Invalid folio sequence: 000  found after @000 , line 190\
Invalid folio sequence: 000  found after @000 , line 202\
Invalid folio sequence: 000  found after @000 , line 214\
Invalid folio sequence: 000  found after @000 , line 226\
Invalid folio sequence: 000  found after @000 , line 238\
Invalid folio sequence: 000  found after @000 , line 250\
Invalid folio sequence: 000  found after @000 , line 262\
Invalid folio sequence: 000  found after @000 , line 274\
Invalid folio sequence: 000  found after @000 , line 286\
Invalid folio sequence: 000  found after @000 , line 298\
Invalid folio sequence: 000  found after @000 , line 310\
Invalid folio sequence: 000  found after @000 , line 322\
Invalid folio sequence: 000  found after @000 , line 334\
Invalid folio sequence: 000  found after @000 , line 342\
Invalid folio sequence: 000  found after @000 , line 353\
Invalid folio sequence: 000  found after @000 , line 365\
Invalid folio sequence: 000  found after @000 , line 377\
Invalid folio sequence: 000  found after @000 , line 389\
Invalid folio sequence: 000  found after @000 , line 401\
Invalid folio sequence: 000  found after @000 , line 413\
Invalid folio sequence: 000  found after @000 , line 426\
Invalid folio sequence: 000  found after @000 , line 438\
Invalid folio sequence: 000  found after @000 , line 451\
Invalid folio sequence: 000  found after @000 , line 463\
Invalid folio sequence: 000  found after @000 , line 475\
Invalid folio sequence: 000  found after @000 , line 486\
Invalid folio sequence: 000  found after @000 , line 498\
Invalid folio sequence: 000  found after @000 , line 510\
Invalid folio sequence: 000  found after @000 , line 522\
Invalid folio sequence: 000  found after @000 , line 536\
Invalid folio sequence: 000  found after @000 , line 548\
Invalid folio sequence: 000  found after @000 , line 560\
Invalid folio sequence: 000  found after @000 , line 572\
Invalid folio sequence: 000  found after @000 , line 584\
Invalid folio sequence: 000  found after @000 , line 596	0	0	50	51	\N	\N	\N
94984	S00008(nTB)	SB	N	P	Colophon to 'Overview of the Middle Way'	DBU MA SPYI DON GYI DPAR SBYANG SMON TSIG			TB		DGE BSHES THUB BSTAN RIN CHEN			DGE BSHES THUB BSTAN RIN CHEN					ma-dhyamika			0 	SER SMAD GRVA TSANG printed from ACIP data		For the text at S0021		1992	B	H	G				0	Invalid folio sequence: 000  found after @000 , line 1	0	0	1	2	\N	\N	\N
94987	S00009-002(mTB)	SB	M	P	"An Illumination of the 'Jewel of the Essence of Good Explanation'," being an Overview of the Root Text and Commentary to the Classical Commentary Known as "The Ornament of Realizations," Part Two	BSTAN BCOS MNGON PAR RTAGS PA'I RGYAN RTZA 'GREL GYI SPYI DON RNAM BSHAD SNYING PO RGYAN GYI SNANG BA ZHES BYA BA SKABS GNYIS PA	PHAR PHYIN SPYI DON		TB		MKHAS GRUB BSTAN PA DAR RGYAS		1493-1568	MKHAS GRUB BSTAN PA DAR RGYAS						Published in multiple volumes	Published in multiple volumes	1A-37A		Monastic textbook for the study of Perfection of Wisdom according to "The Jewel of Realizations" of Maitreya/Asanga (at T3786); used at Sera Mey Tibetan Monastic University; refers to the famed commentary of Gyaltsab Je at S5433	Input from originals held at Sera Mey Tibetan Monastic University in South India; all 8 chapters now complete--Chapter 1 was re-entered for greater accuracy			B	H	G				7	OK	1	37	37	73	\N	\N	\N
94988	S00009-003(mTB)	SB	M	P	"An Illumination of the 'Jewel of the Essence of Good Explanation'," being an Overview of the Root Text and Commentary to the Classical Commentary Known as "The Ornament of Realizations," Part Three	BSTAN BCOS MNGON PAR RTOGS PA'I RGYAN RTZA 'GREL GYI SPYI DON RNAM BSHAD SNYING PO RGYAN GYI SNANG BA ZHES BYA BA LAS SKABS GSUM PA	PHAR PHYIN SPYI DON		TB		MKHAS GRUB BSTAN PA DAR RGYAS		1493-1568	MKHAS GRUB BSTAN PA DAR RGYAS						Published in multiple volumes	Published in multiple volumes	1A-15A		Monastic textbook for the study of Perfection of Wisdom according to "The Jewel of Realizations" of Maitreya/Asanga (at T3786); used at Sera Mey Tibetan Monastic University; refers to the famed commentary of Gyaltsab Je at S5433	Input from originals held at Sera Mey Tibetan Monastic University in South India; all 8 chapters now complete--Chapter 1 was re-entered for greater accuracy			B	H	G				7	OK	1	15	15	29	\N	\N	\N
94989	S00009-004(mTB)	SB	M	P	"An Illumination of the 'Jewel of the Essence of Good Explanation'," being an Overview of the Root Text and Commentary to the Classical Commentary Known as "The Ornament of Realizations," Part Four	BSTAN BCOS MNGON PAR RTOGS PA'I RGYAN RTZA 'GREL GYI SPYI DON RNAM BSHAD SNYING PO RGYAN GYI SNANG BA ZHES BYA BA LAS SKABS BZHI PA	PHAR PHYIN SPYI DON		TB		MKHAS GRUB BSTAN PA DAR RGYAS		1493-1568	MKHAS GRUB BSTAN PA DAR RGYAS						Published in multiple volumes	Published in multiple volumes	1A-65A		Monastic textbook for the study of Perfection of Wisdom according to "The Jewel of Realizations" of Maitreya/Asanga (at T3786); used at Sera Mey Tibetan Monastic University; refers to the famed commentary of Gyaltsab Je at S5433	Input from originals held at Sera Mey Tibetan Monastic University in South India; all 8 chapters now complete--Chapter 1 was re-entered for greater accuracy			B	H	G				7	OK	1	65	65	129	\N	\N	\N
94990	S00009-005(mTB)	SB	M	P	"An Illumination of the 'Jewel of the Essence of Good Explanation'," being an Overview of the Root Text and Commentary to the Classical Commentary Known as "The Ornament of Realizations," Part Five	BSTAN BCOS MNGON PAR RTOGS PA'I RGYAN RTZA 'GREL GYI SPYI DON RNAM BSHAD SNYING PO RGYAN GYI SNANG BA ZHES BYA BA LAS SKABS LNGA PA NAS BDUN PA'I BAR	PHAR PHYIN SPYI DON		TB		MKHAS GRUB BSTAN PA DAR RGYAS		1493-1568	MKHAS GRUB BSTAN PA DAR RGYAS						Published in multiple volumes	Published in multiple volumes	1A-21A		Monastic textbook for the study of Perfection of Wisdom according to "The Jewel of Realizations" of Maitreya/Asanga (at T3786); used at Sera Mey Tibetan Monastic University; refers to the famed commentary of Gyaltsab Je at S5433	Input from originals held at Sera Mey Tibetan Monastic University in South India; all 8 chapters now complete--Chapter 1 was re-entered for greater accuracy			B	H	G				7	OK	1	21	21	41	\N	\N	\N
94992	S00010(nTB)	SB	N	P	"A Garland of White Lotuses for the 'Essence of Eloquence'," being an Overview of the Art of Interpretation	DRANG NGES RNAM 'BYED KYI SPYI DON LEGS PAR BSHAD PA'I SNYING PO PAD MA DKAR PO'I 'PHRENG BA ZHES BYA BA	DRANG NGES SPYI DON		TB	Khedrup Tenpa Dargye	MKHAS GRUB BSTAN PA DAR RGYAS		1493-1568	BSTAN PA DAR RGYAS	Tempa Dargye					ZUR BKOL Series text	ZUR BKOL Series text	1A-18A		Monastic textbook for the study of the distinction between literal and figurative meaning in Buddhist literature, at Sera Mey Tibetan Monastic University; Je Tsongkapa's root text is at S5396	Input from originals held at Sera Mey Tibetan Monastic University in South India			B	H	G				7	Folio marker misplaced in line 406, moved to new line	1	18	18	36	\N	\N	\N
94993	S00011(nTB)	SB	N	P	Dialectic Analysis of the Art of Interpretation	MKHAS GRUB SMRA BA'I KHYU MCHOG DGE 'DUN BSTAN DAR BA CHEN PO'I GSUNG DRANG NGES RNAM 'BYED KYI MTHA' DPYOD			TB	Khedrup Tenpa Dargye	MKHAS GRUB BSTAN PA DAR RGYAS		1493-1568	MKHAS GRUB BSTAN PA DAR RGYAS						ZUR BKOL Series text	ZUR BKOL Series text	1A-37B		Monastic textbook for the study of the distinction between literal and figurative meaning in Buddhist literature, at Sera Mey Tibetan Monastic University	Input from originals held at Sera Mey Tibetan Monastic University in South India			B	H	G				7	Invalid folio sequence: 037B found after @036B, line 490	1	37	36	74	\N	\N	\N
94994	S00012(nTB)	SB	N	P	The 'Garland of White Lotuses, the Essence of Eloquence,' being an Overview of the Twenty Practitioners	DGE 'DUN NYI SHU'I SPYI DON LEGS PAR BSHAD PA'I SNYING PO PAD MA DKAR PO'I 'PHRENG BA ZHES BYA BA	DGE 'DUN NYI SHU'I SPYI DON		TB		MKHAS GRUB BSTAN PA DAR RGYAS		1493-1568	MKHAS GRUB BSTAN PA DAR RGYAS						ZUR BKOL SERIES TEXT	ZUR BKOL SERIES TEXT	1A-18A		Monastic textbook for the study of the levels of Buddhist spiritual realization, used at Sera Mey Tibetan Monastic University	Input from originals held at Sera Mey Tibetan Monastic University in South India			B	H	G				7	OK	1	18	18	36	\N	\N	\N
94995	S00013(nTB)	SB	N	P	Dialectic Analysis of the Twenty Practitioners	MKHAS GRUB SMRA BA'I KHYU MCHOG DGE 'DUN BSTAN DAR BA CHEN PO'I GSUNG DGE 'DUN NYI SHU'I MTHA' DPYOD			TB		MKHAS GRUB BSTAN PA DAR RGYAS		1493-1568	MKHAS GRUB BSTAN PA DAR RGYAS						ZUR BKOL Series text	ZUR BKOL Series text	1A-37A		Sera Mey monastic textbook on levels of Buddhist realization; appended are works by RJE TZONG KHAPA, DGYER SGOM PA, GLANG RI THANG PA RDO RJE SENG GE	Input from originals held at Sera Mey Tibetan Monastic University in South India			B	H	G				7	Folio marker misplaced in line 966, moved to new line	1	37	37	74	\N	\N	\N
94996	S00014(nTB)	SB	N	P	The 'Garland of White Lotuses, the Essence of Eloquence,' being an Overview of Dependent Origination	RTEN 'BREL GYI SPYI DON LEGS PAR BSHAD BA'I SNYING PO PADMA DKAR PO'I 'PHRENG BA ZHES BYA BA	RTEN 'BREL SPYI DON		TB	Khedrup Tenpa Dargye	MKHAS GRUB BSTAN PA DAR RGYAS		1493-1568	MKHAS GRUB BSTAN PA DAR RGYAS						ZUR BKOL Series text	ZUR BKOL Series text	1A-14A		Monastic textbook for Sera Mey Tibetan Monastic University	Input from originals held at Sera Mey Tibetan Monastic University in South India			B	H	G				7	OK	1	14	14	28	\N	\N	\N
94998	S00016(nTB)	SB	N	P	The 'Garland of White Lotuses, the Essence of Eloquence,' being an Overview of the Meditations of the Form and Formless Realms	BSAM GZUGS KYI SPYI DON LEGS PAR BSHAD PA'I SNYING PO PADMA DKAR PO'I 'PHRENG BA ZHES BYA BA	BSAM GZUGS SPYI DON		TB		MKHAS GRUB BSTAN PA DAR RGYAS		1493-1568	MKHAS GRUB BSTAN PA DAR RGYAS						ZUR BKOL Series text	ZUR BKOL Series text	1A-25A		Monastic textbook for the study of the levels of concentration according to Buddhism, used at Sera Mey Tibetan Monastic University	Input from originals held at Sera Mey Tibetan Monastic University in South India			B	H	G				7	Folio marker misplaced in line 266, moved to new line	1	25	25	50	\N	\N	\N
94999	S00017(nTB)	SB	N	P	A Dialectic Analysis of the Meditations of the Form and Formless Realms	MKHAS GRUB SMRA BA'I KHYU MCHOG DGE 'DUN BSTAN DAR BA CHEN PO'I GSUNG BSAM GZUGS KYI MTHA' DPYOD			TB		MKHAS GRUB BSTAN PA DAR RGYAS		1493-1568	MKHAS GRUB BSTAN PA DAR RGYAS						ZUR BKOL Series text	ZUR BKOL Series text	1A-25A		Monastic textbook for the study of the levels of concentration according to Buddhism, used at Sera Mey Tibetan Monastic University	Input from originals held at Sera Mey Tibetan Monastic University in South India			B	H	G				7	OK	1	25	25	51	\N	\N	\N
95000	S00018(nTB)	SB	N	P	The 'Ocean of Fine Explanation,' being a Detailed Commentaryupon Difficult Points concerning Mind and Basis Consciousness, including both this Root Text and an Exacting Commentary entitled ‘The Lamp for Illuminating Essential Key Points’	YID DANG KUN GZHI'I DKA' GNAS RGYA CHER 'GREL PA LEGS PAR BSHAD PA'I RGYA MTSO ZHES BYA BA'I RTZA BA DANG, DE'I 'BRU 'GREL SNYING PO'I GNAD DON GSAL BA'I SGRON ME KUN GZHI SPYI DON	KUN GZHI SPYI DON		TB		SPANG LUNG BLO BZANG THUGS RJE		fl. 18th cent.	SPANG LUNG BLO BZANG THUGS RJE					citta-matra	ZUR BKOL Series text	ZUR BKOL Series text	1A-43A		Monastic textbook for theories of "The Mind-Only" school of Buddhism	Input from originals held at Sera Mey Tibetan Monastic University in South India			B	H	G				7	Missing folios 026B - 027B around line 348\
Missing folios 039B - 040B around line 503	1	43	41	81	\N	\N	\N
95001	S00019(nTB)	SB	N	P	The 'Necklace for Those of Clear Minds, a Garland of White Lotuses,' being a Dialectical Analysis whichClarifies Key Points in the Detailed Commentary on Difficult Points in the Study of Mind and Basis Consciousness	YID DANG KUN GZHI'I DKA' GNAD RGYA CHER 'GREL GYI GNAD DON GSAL BAR BYED PA'I MTHA' DPYOD PADMA DKAR PO'I 'PHRENG BA BLO GSAL MGUL RGYAN ZHES BYA BA	KUN GZHI MTHA' DPYOD		TB		SPANG LUNG BLO BZANG THUGS RJE		fl. 18th cent.	SPANG LUNG BLO BZANG THUGS RJE					citta-matra	ZUR BKOL Series text	ZUR BKOL Series text	1A-58A		Monastic textbook for theories of "The Mind-Only" school of Buddhism	Input from originals held at Sera Mey Tibetan Monastic University in South India			B	H	G				7	OK	1	58	58	117	\N	\N	\N
95002	S00020(nTB)	SB	N	P	The 'Key of Golden Explanation, which Opens the Doors of a Thousand Wonderful Texts,' a Discussion of DifficultPoints in ‘The Logic Primer of Rato,’ Assembled Together in One Place	RVA BA STOD KYI BSDUS GRVA'I DKA' GNAD RNAMS PHYOGS GCIG TU BKOD PA GZHUNG BZANG STONG GI SGO 'BYED LEGS BSHAD GSER GYI LDE'U MIG CES BYA BA	RVA STOD BSDUS GRVA'I DKA' GNAD		TB	Jampel Gendun Gyatso	'JAM DPAL DGE 'DUN RGYA MTSO		c. 1770	'JAM DPAL DGE 'DUN RGYA MTSO	Jampel Gendun Gyatso				prama-n.a			1A-83A	Colophon by BRAG DKAR SPRUL SKU	Only known copy of only known commentary to the important logic primer of Rato (S0033), the first example of the BSDUS GRVA genre	Original DPE RING in poor condition, held at Rong-po College at Sera Mey Tibetan Univ; "SHES RAB BLO 'PHEL GYI GZUNGS" incl; author a.k.a. STONG 'KHOR ZHABS DRUNG			B	H	G				7	OK	1	83	83	166	\N	\N	\N
95003	S00021(nTB)	SB	N	P	The 'Lamp for Those of Clear Minds,' being an Overview of the Great Classical Commentary known as 'Entering theMiddle Way,’ and an Illumination of the True Thought of ‘The Illumination of the True Thought’	BSTAN BCOS CHEN PO DBU MA LA 'JUG PA'I SPYI DON RNAM BSHAD DGONGS PA RAB GSAL GYI DGONGS PA GSAL BAR BYED PA'I BLO GSAL SGRON ME ZHES BYA BA	DBU MA SPYI DON		TB	Khedrup Tenpa Dargye	MKHAS GRUB BSTAN PA DAR RGYAS		1493-1568	MKHAS GRUB BSTAN PA DAR RGYAS					ma-dhyamika			0 -162A	Potala Edition	Monastic textbook for the study of Middle-Way (Madhyamika) Philosophy at Sera Mey Tibetan University; Master Chandrakirti's original work is found at T3861, and Je Tsongkapa's famous commentary at S5408	Colophon by DE MO NO MIN HAN NGAG DBANG 'JAM DPAL BDE LEGS; this is earliest available carving, contains a fair number of errors		1751?	B	H	G				7	Invalid folio sequence: 000  found after @006A, line 66\
Invalid folio sequence: 000[ found after @000 , line 71\
Invalid folio sequence: 000[ found after @000[, line 78\
Invalid folio sequence: 000[ found after @000[, line 85\
Invalid folio sequence: 000[ found after @000[, line 92\
Invalid folio sequence: 000[ found after @000[, line 99\
Invalid folio sequence: 000[ found after @000[, line 106\
Invalid folio sequence: 000[ found after @000[, line 113\
Invalid folio sequence: 000[ found after @000[, line 120\
Invalid folio sequence: 000[ found after @000[, line 127\
Invalid folio sequence: 000[ found after @000[, line 134\
Invalid folio sequence: 000[ found after @000[, line 141\
Invalid folio sequence: 000[ found after @000[, line 148\
Invalid folio sequence: 000[ found after @000[, line 155	0	162	159	330	\N	\N	\N
95004	S00022(mTB)	SB	M	P	"A Gate of Entry for those of Clear Minds, an Ocean of Reasoning," being a Dialectical Analysis of the Explication known as "Illumination of the True Thought"	RNAM BSHAD DGONGS PA RAB GSAL GYI MTHA' DPYOD RIGS PA'I RGYA MTSO BLO GSAL GYI 'JUG SGO	DBU MA MTHA' DPYOD		TB		MKHAS GRUB BSTAN PA DAR RGYAS		1493-1568	MKHAS GRUB BSTAN PA DAR RGYAS					ma-dhyamika			0 -177A	Unsigned colophon begins "NYI MA'I GNYEN..."	Monastic textbook for the study of Middle-Way (Madhyamika) Philosophy at Sera Mey Tibetan Monastic University				B	H	G				7	Folio marker misplaced in line 2, moved to new line\
Folio marker misplaced in line 14, moved to new line\
Folio marker misplaced in line 262, moved to new line\
Invalid folio sequence: 000  found after @188A, line 1\
Check for separate text starting around line 3	0	177	178	354	\N	\N	\N
95006	SL00023-001(nTB)	SB	N	P	The 'Jewel of the True Thought,' a Commentary on Valid Perception, Chapter 1	TSAD MA DGONGS RGYAN, LE'U DANG PO			TB		DGE BSHES YE SHES DBANG PHYUG (1928-1997)		1928-1997	DGE BSHES YE SHES DBANG PHYUG					prama-n.a	SER SMAD YIG CHA Series text	SER SMAD YIG CHA Series text	0 -261 	Handwritten MS from Norbulingka Palace, Lhasa	Excellent modern commentary on the Pramanavarttika of Master Dharmakirti (650 AD), includes root text, cf TD4210	Continued in S0023-2		1987	B	H	G				22	Folio marker misplaced in line 422, moved to new line\
Folio marker misplaced in line 856, moved to new line\
Folio marker misplaced in line 1756, moved to new line\
Folio marker misplaced in line 2192, moved to new line\
Folio marker misplaced in line 2626, moved to new line\
Folio marker misplaced in line 3056, moved to new line\
Folio marker misplaced in line 3496, moved to new line\
Folio marker misplaced in line 3926, moved to new line\
Folio marker misplaced in line 4368, moved to new line\
Folio marker misplaced in line 4800, moved to new line\
Folio marker misplaced in line 5226, moved to new line\
Folio marker misplaced in line 5662, moved to new line\
Folio marker misplaced in line 6098, moved to new line\
Folio marker misplaced in line 6536, moved to new line\
Folio marker misplaced in line 7412, moved to new line\
Folio marker misplaced in line 7850, moved to new line\
Folio marker misplaced in line 8288, moved to new line\
Folio marker misplaced in line 8726, moved to new line\
Folio marker misplaced in line 9602, moved to new line\
Folio marker misplaced in line 10040, moved to new line\
Folio marker misplaced in line 10476, moved to new line\
Folio marker misplaced in line 10914, moved to new line\
Check for separate text starting around line 1\
Invalid folio sequence: 000  found after @030 , line 660\
Invalid folio sequence: 000  found after @000 , line 680\
Invalid folio sequence: 000  found after @000 , line 701\
Invalid folio sequence: 000  found after @000 , line 724\
Invalid folio sequence: 000  found after @000 , line 746\
Invalid folio sequence: 000  found after @000 , line 768\
Invalid folio sequence: 000  found after @000 , line 790\
Invalid folio sequence: 000  found after @000 , line 813\
Invalid folio sequence: 000  found after @000 , line 836\
Invalid folio sequence: 000  found after @000 , line 859\
Missing folios 000B - 040B around line 882\
Invalid folio sequence: 000  found after @071 , line 1556\
Invalid folio sequence: 000  found after @000 , line 1579\
Invalid folio sequence: 000  found after @000 , line 1602\
Invalid folio sequence: 000  found after @000 , line 1623\
Invalid folio sequence: 000  found after @000 , line 1645\
Invalid folio sequence: 000  found after @000 , line 1667\
Invalid folio sequence: 000  found after @000 , line 1689\
Invalid folio sequence: 000  found after @000 , line 1711\
Invalid folio sequence: 000  found after @000 , line 1734\
Missing folios 000B - 080B around line 1756\
Invalid folio sequence: 000  found after @090 , line 1972\
Invalid folio sequence: 000  found after @000 , line 1995\
Invalid folio sequence: 000  found after @000 , line 2018\
Invalid folio sequence: 000  found after @000 , line 2040\
Invalid folio sequence: 000  found after @000 , line 2062\
Invalid folio sequence: 000  found after @000 , line 2085\
Invalid folio sequence: 000  found after @000 , line 2107\
Invalid folio sequence: 000  found after @000 , line 2128\
Invalid folio sequence: 000  found after @000 , line 2149\
Invalid folio sequence: 000  found after @000 , line 2171\
Missing folios 000B - 100B around line 2194\
Invalid folio sequence: 131  found after @230 , line 5041\
Missing folios 134B - 234B around line 5128	0	261	261	262	\N	\N	\N
95008	SL00023-002(nTB)	SB	N	P	The 'Jewel of the True Thought,' a Commentary on Valid Perception, Chapter 2	TSAD MA DGONGS RGYAN, LE'U GNYIS PA			TB		DGE BSHES YE SHES DBANG PHYUG		1928-1997	DGE BSHES YE SHES DBANG PHYUG					prama-n.a	SER SMAD YIG CHA Series text	SER SMAD YIG CHA Series text	0 -210 	Handwritten MS from Norbulingka Palace, Lhasa	Excellent modern commentary on the Pramanavarttika of Master Dharmakirti (650 AD), includes root text, cf TD4210	Continued in S0023-3		1987	B	H	G				22	Folio marker misplaced in line 454, moved to new line\
Folio marker misplaced in line 908, moved to new line\
Folio marker misplaced in line 1344, moved to new line\
Folio marker misplaced in line 2262, moved to new line\
Folio marker misplaced in line 2700, moved to new line\
Folio marker misplaced in line 3138, moved to new line\
Folio marker misplaced in line 3572, moved to new line\
Folio marker misplaced in line 4010, moved to new line\
Folio marker misplaced in line 4468, moved to new line\
Folio marker misplaced in line 4906, moved to new line\
Folio marker misplaced in line 5364, moved to new line\
Folio marker misplaced in line 5798, moved to new line\
Folio marker misplaced in line 6236, moved to new line\
Folio marker misplaced in line 6672, moved to new line\
Folio marker misplaced in line 7130, moved to new line\
Folio marker misplaced in line 7574, moved to new line\
Folio marker misplaced in line 8492, moved to new line\
Folio marker misplaced in line 8950, moved to new line\
Folio marker misplaced in line 9388, moved to new line\
Check for separate text starting around line 9\
Invalid folio sequence: 000  found after @010 , line 229\
Invalid folio sequence: 000  found after @000 , line 252\
Invalid folio sequence: 000  found after @000 , line 275\
Invalid folio sequence: 000  found after @000 , line 297\
Invalid folio sequence: 000  found after @000 , line 319\
Invalid folio sequence: 000  found after @000 , line 342\
Invalid folio sequence: 000  found after @000 , line 365\
Invalid folio sequence: 000  found after @000 , line 388\
Invalid folio sequence: 000  found after @000 , line 411\
Invalid folio sequence: 000  found after @000 , line 434\
Missing folios 000B - 020B around line 457\
Invalid folio sequence: 000  found after @030 , line 676\
Invalid folio sequence: 000  found after @000 , line 699\
Invalid folio sequence: 000  found after @000 , line 722\
Invalid folio sequence: 000  found after @000 , line 745\
Invalid folio sequence: 000  found after @000 , line 768\
Invalid folio sequence: 000  found after @000 , line 791\
Invalid folio sequence: 000  found after @000 , line 814\
Invalid folio sequence: 000  found after @000 , line 837\
Invalid folio sequence: 000  found after @000 , line 860\
Invalid folio sequence: 000  found after @000 , line 883\
Invalid folio sequence: 000  found after @000 , line 906\
Invalid folio sequence: 000  found after @000 , line 929\
Invalid folio sequence: 000  found after @000 , line 952\
Invalid folio sequence: 000  found after @000 , line 975\
Invalid folio sequence: 000  found after @000 , line 998\
Invalid folio sequence: 000  found after @000 , line 1021\
Invalid folio sequence: 000  found after @000 , line 1044\
Invalid folio sequence: 000  found after @000 , line 1067\
Invalid folio sequence: 000  found after @000 , line 1090\
Invalid folio sequence: 000  found after @000 , line 1113\
Missing folios 000B - 050B around line 1136\
Invalid folio sequence: 000  found after @090 , line 2014\
Invalid folio sequence: 000  found after @000 , line 2037\
Invalid folio sequence: 000  found after @000 , line 2060\
Invalid folio sequence: 000  found after @000 , line 2083\
Invalid folio sequence: 000  found after @000 , line 2106\
Invalid folio sequence: 000  found after @000 , line 2129\
Invalid folio sequence: 000  found after @000 , line 2152\
Invalid folio sequence: 000  found after @000 , line 2175\
Invalid folio sequence: 000  found after @000 , line 2198\
Invalid folio sequence: 000  found after @000 , line 2221\
Missing folios 000B - 100B around line 2244\
Invalid folio sequence: 000  found after @110 , line 2464\
Invalid folio sequence: 000  found after @000 , line 2487\
Invalid folio sequence: 000  found after @000 , line 2510\
Invalid folio sequence: 000  found after @000 , line 2533\
Invalid folio sequence: 000  found after @000 , line 2556\
Invalid folio sequence: 000  found after @000 , line 2579\
Invalid folio sequence: 000  found after @000 , line 2602\
Invalid folio sequence: 000  found after @000 , line 2625\
Invalid folio sequence: 000  found after @000 , line 2648\
Invalid folio sequence: 000  found after @000 , line 2671\
Missing folios 000B - 120B around line 2694\
Invalid folio sequence: 000  found after @150 , line 3351\
Invalid folio sequence: 000  found after @000 , line 3374\
Invalid folio sequence: 000  found after @000 , line 3397\
Invalid folio sequence: 000  found after @000 , line 3420\
Invalid folio sequence: 000  found after @000 , line 3443\
Invalid folio sequence: 000  found after @000 , line 3466\
Invalid folio sequence: 000  found after @000 , line 3489\
Invalid folio sequence: 000  found after @000 , line 3512\
Invalid folio sequence: 000  found after @000 , line 3535\
Invalid folio sequence: 000  found after @000 , line 3558\
Invalid folio sequence: 000  found after @000 , line 3581\
Invalid folio sequence: 000  found after @000 , line 3604\
Invalid folio sequence: 000  found after @000 , line 3623\
Invalid folio sequence: 000  found after @000 , line 3646\
